Label,Mean,Peak,Peak_to_Peak,RMS,Std,time
3,0.0046541471744011,2.9035279441117763,5.669392115768464,0.5893997504740005,0.5893813746403028,2026-01-01 01:40:24
3,0.0042524216216005,2.9035279441117763,5.554469261477045,0.5963929332487087,0.59637777267379,2026-01-01 01:40:25
3,0.0038693348654253,2.46332874251497,4.915693113772456,0.5765418801283481,0.5765288958843517,2026-01-01 01:40:26
3,0.0041001386874688,3.156926746506986,6.05639381237525,0.5889734193913603,0.588959147659916,2026-01-01 01:40:27
3,0.0041278985973365,3.156926746506986,6.05639381237525,0.5634016007436587,0.5633864785151372,2026-01-01 01:40:28
3,0.004135036859874,2.8937818363273453,5.575585828343313,0.5914518532535445,0.5914373983670798,2026-01-01 01:40:29
3,0.0041255191764907,2.8937818363273453,5.575585828343313,0.5941844811270561,0.5941701588802263,2026-01-01 01:40:30
3,0.0031297315525199,2.803224251497006,5.4907134730538925,0.5787751023470025,0.5787666402594334,2026-01-01 01:40:31
3,0.0035905460563248,2.803224251497006,5.4907134730538925,0.5771016835601055,0.5770905138251066,2026-01-01 01:40:32
3,0.0037341044473552,2.949009780439121,5.800558483033932,0.5562399450616358,0.5562274111783307,2026-01-01 01:40:33
3,0.0047818427597929,2.949009780439121,5.800558483033932,0.59686612330426,0.5968469679307056,2026-01-01 01:40:34
3,0.0045914890921282,2.7991633732534926,5.307973952095808,0.602061127917236,0.6020436196629703,2026-01-01 01:40:35
3,0.003376794750343,2.7991633732534926,5.307973952095808,0.5775906218300935,0.5775807507901282,2026-01-01 01:40:36
3,0.0039760122333458,3.019262974051896,5.601981536926147,0.5647171315104508,0.5647031343530086,2026-01-01 01:40:37
3,0.003153129190837,3.019262974051896,5.620255489021956,0.5792155659203425,0.5792069833666791,2026-01-01 01:40:38
3,0.004233386254834,2.947791516966068,5.788781936127744,0.601248024634468,0.6012331208172644,2026-01-01 01:40:39
3,0.0050023357581711,2.947791516966068,5.788781936127744,0.5732413166178021,0.5732194899989651,2026-01-01 01:40:40
3,0.0038518857792228,2.851954790419162,5.6316259481037925,0.5791472764537869,0.5791344669416446,2026-01-01 01:40:41
3,0.004282957522455,2.851954790419162,5.6316259481037925,0.5906604001707647,0.5906448718178705,2026-01-01 01:40:42
3,0.0044257227732035,3.127688423153693,6.026749401197605,0.5934215869689426,0.5934050832767386,2026-01-01 01:40:43
3,0.0035596135853293,3.127688423153693,6.026749401197605,0.5823515854228529,0.5823407062842451,2026-01-01 01:40:44
3,0.0034116929227482,2.991649001996008,5.614976347305388,0.5386364547857568,0.5386256499421185,2026-01-01 01:40:45
3,0.0038015213713198,3.0452525948103792,5.733553992015968,0.5932596763025413,0.5932474963806079,2026-01-01 01:40:46
3,0.003972443102077,3.0452525948103792,5.845228143712575,0.6208475581572049,0.620834849348492,2026-01-01 01:40:47
3,0.0032546511469248,2.799975548902196,5.354267964071857,0.5733293560323807,0.5733201180269328,2026-01-01 01:40:48
3,0.0039407174907996,2.822310379241517,5.541474451097805,0.5415132756546006,0.5414989367079434,2026-01-01 01:40:49
3,0.0044665694977233,2.822310379241517,5.541474451097805,0.5602304836471225,0.5602126779754371,2026-01-01 01:40:50
3,0.0042377485263847,2.606271656686627,5.113051796407186,0.6294327635414666,0.6294184977476233,2026-01-01 01:40:51
3,0.0052727965943113,2.606271656686627,5.113051796407186,0.6079311581824943,0.6079082913607807,2026-01-01 01:40:52
3,0.0042817678120321,2.5583532934131736,5.035895109780439,0.5559888812276942,0.5559723936610763,2026-01-01 01:40:53
3,0.0034295385790918,2.5583532934131736,4.884018263473054,0.5607466821593812,0.5607361944960291,2026-01-01 01:40:54
3,0.0053041256354478,2.609114271457086,5.167061477045909,0.5981753567909449,0.5981518400232649,2026-01-01 01:40:55
3,0.0044733111901197,2.609114271457086,5.167061477045909,0.6055038348813139,0.6054873108026078,2026-01-01 01:40:56
3,0.0027910606521332,2.592058582834331,5.116706586826347,0.5317563210215073,0.5317489961690238,2026-01-01 01:40:57
3,0.0037824860045533,2.592058582834331,5.063102994011976,0.5539273933598291,0.5539144788810274,2026-01-01 01:40:58
3,0.0041005352576097,2.862513073852296,5.361171457085828,0.6025500230190438,0.6025360701658045,2026-01-01 01:40:59
3,0.0055317568963635,2.862513073852296,5.361171457085828,0.6045846194932774,0.6045593120558731,2026-01-01 01:41:00
3,0.0041552619370633,2.6704335329341315,5.020869860279442,0.5769296682570026,0.5769147041923697,2026-01-01 01:41:01
3,0.0029738794871195,2.6704335329341315,4.992037624750498,0.5347150170776147,0.5347067472260939,2026-01-01 01:41:02
3,0.0047528931395022,2.704544910179641,5.371323652694612,0.5975879917225694,0.5975690904471366,2026-01-01 01:41:03
3,0.0044054976960142,2.704544910179641,5.371323652694612,0.6163652418707498,0.6163494974253149,2026-01-01 01:41:04
3,0.0047104601344186,2.7979451097804398,5.362795808383233,0.5913618567272583,0.5913430959749445,2026-01-01 01:41:05
3,0.0045708674447979,2.7979451097804398,5.54634750499002,0.579575385575968,0.5795573610405912,2026-01-01 01:41:06
3,0.0051482735700474,2.748402395209581,5.494368263473055,0.5505117090002969,0.550487635670117,2026-01-01 01:41:07
3,0.0045748331462075,3.144744111776447,5.8907099800399205,0.5989752248751744,0.5989577538657882,2026-01-01 01:41:08
3,0.0032689276719997,3.144744111776447,6.110403493013973,0.6171640997614948,0.6171554424505155,2026-01-01 01:41:09
3,0.0040362908947729,3.091546606786427,6.057205988023952,0.5893552457419441,0.5893414239974651,2026-01-01 01:41:10
3,0.0045026573805513,2.8202799401197605,5.515890918163673,0.5523994666494562,0.5523811155634459,2026-01-01 01:41:11
3,0.0026248977630676,2.9412941117764477,5.777005389221557,0.5688090701958786,0.568803013572215,2026-01-01 01:41:12
3,0.0045724537253617,3.159769361277445,6.0036023952095805,0.6146948137349436,0.614677807228768,2026-01-01 01:41:13
3,0.0059941576807322,3.159769361277445,6.0036023952095805,0.5854005398231055,0.5853698506917502,2026-01-01 01:41:14
3,0.0037436221307385,2.63550998003992,5.107366566866268,0.5634005595731333,0.5633881218313552,2026-01-01 01:41:15
3,0.0046109210290356,2.6562204590818363,5.206858083832335,0.5713404830657863,0.5713218768759954,2026-01-01 01:41:16
3,0.0057907171984156,3.003831636726547,5.752640119760479,0.5975694276747334,0.5975413696856782,2026-01-01 01:41:17
3,0.0046795276634231,3.003831636726547,5.752640119760479,0.609794552755002,0.6097765972801188,2026-01-01 01:41:18
3,0.0031174378781499,2.663936127744511,5.102087425149701,0.5456041816819795,0.5455952755018489,2026-01-01 01:41:19
3,0.0032990670027133,2.663936127744511,5.102087425149701,0.5505593450484683,0.5505494606092262,2026-01-01 01:41:20
3,0.0044792597422342,2.568911576846307,5.021682035928144,0.5858006937809034,0.5857835684502848,2026-01-01 01:41:21
3,0.0056078983634293,2.6850526946107784,5.261273852295409,0.6136311093407303,0.6136054838629466,2026-01-01 01:41:22
3,0.0039986167313809,2.7833259481037924,5.468378642714571,0.5941914097184823,0.5941779552015312,2026-01-01 01:41:23
3,0.0047937398640219,2.7833259481037924,5.381475848303393,0.5478327253284939,0.5478117514246671,2026-01-01 01:41:24
3,0.0045090025028068,2.5607898203592816,4.932342714570858,0.5747041521647757,0.5746864635711053,2026-01-01 01:41:25
3,0.0032165804133919,2.4381512974051898,4.816201596806387,0.579720833798735,0.5797119101335979,2026-01-01 01:41:26
3,0.0045212961771768,2.872259181636726,5.704315668662675,0.5841210061968657,0.5841035077461161,2026-01-01 01:41:27
3,0.0044808460227981,2.88281746506986,5.755076646706586,0.5949685440993284,0.5949516707150208,2026-01-01 01:41:28
3,0.004903986363211,2.88281746506986,5.7347722554890215,0.5895798964085852,0.5895595009555079,2026-01-01 01:41:29
3,0.0043269768081025,2.964847205588822,5.76847754491018,0.5872958728004865,0.5872799328090371,2026-01-01 01:41:30
3,0.0033069984055326,2.964847205588822,5.76847754491018,0.5765396701082106,0.5765301856538217,2026-01-01 01:41:31
3,0.0046240078436876,2.6952048902195607,5.333151397205588,0.583836426763716,0.5838181153130532,2026-01-01 01:41:32
3,0.0045454869557759,2.5953072854291417,5.073255189620758,0.5765998226772695,0.576581905768637,2026-01-01 01:41:33
3,0.003228477517621,2.6330734530938127,5.230411177644711,0.5823499714069498,0.5823410221945501,2026-01-01 01:41:34
3,0.0050812532162238,2.869010479041916,5.620255489021956,0.5978929585775152,0.5978713664178332,2026-01-01 01:41:35
3,0.004680717373846,2.869010479041916,5.620255489021956,0.5791381424051784,0.579119226820684,2026-01-01 01:41:36
3,0.0038499029285179,2.74474760479042,5.338836626746508,0.5679208876968476,0.5679078384120229,2026-01-01 01:41:37
3,0.0045879199608595,2.9721567864271456,5.7169043912175646,0.5582534128728123,0.55823455999658,2026-01-01 01:41:38
3,0.005103461144118,2.9774359281437124,5.9495927145708585,0.5709410135734556,0.5709182040052982,2026-01-01 01:41:39
3,0.0047033218718812,2.9774359281437124,5.63731117764471,0.592940460404212,0.5929218062676801,2026-01-01 01:41:40
3,0.0021287885167165,2.739062375249501,5.3989376247504985,0.5666808001994031,0.5666768016904229,2026-01-01 01:41:41
3,0.0043991525737587,2.9104314371257485,5.772132335329341,0.5793746688863691,0.5793579674120506,2026-01-01 01:41:42
3,0.005897394566336,2.9104314371257485,5.772132335329341,0.5740696373115486,0.5740393446623167,2026-01-01 01:41:43
3,0.0042778021106225,2.4446487025948103,4.65782734530938,0.5849084033615047,0.5848927600270045,2026-01-01 01:41:44
3,0.0041433648328343,2.879974850299401,5.411120259481038,0.5735566528399453,0.573541686841352,2026-01-01 01:41:45
3,0.0047096669941367,2.913680139720559,5.647463373253493,0.5786681060154374,0.5786489401669183,2026-01-01 01:41:46
3,0.0045161407653443,2.913680139720559,5.647463373253493,0.5997750273636201,0.5997580244745533,2026-01-01 01:41:47
3,0.0041124323618388,2.876726147704591,5.457414271457086,0.5674527651189182,0.5674378631543506,2026-01-01 01:41:48
3,0.004743375456119,2.876726147704591,5.551626646706587,0.585959603585397,0.5859404043272984,2026-01-01 01:41:49
3,0.0045228824577407,2.727691916167665,5.402592415169661,0.5874103171101173,0.5873929044359337,2026-01-01 01:41:50
3,0.0043590989895209,2.752869361277445,5.48056127744511,0.5878624601934782,0.5878462982453222,2026-01-01 01:41:51
3,0.0043932040216442,2.9741872255489024,5.707564371257485,0.5872255574870316,0.5872091238429281,2026-01-01 01:41:52
3,0.0044324644656,2.9741872255489024,5.707564371257485,0.5700883849865782,0.5700711534145244,2026-01-01 01:41:53
3,0.0037519501036988,2.988806387225549,5.854568163672655,0.607075879644973,0.6070642853249869,2026-01-01 01:41:54
3,0.0032641688303081,2.988806387225549,5.854568163672655,0.5909214187921655,0.5909124033130402,2026-01-01 01:41:55
3,0.0036075985723864,2.527084530938124,4.790211976047904,0.5755830465143246,0.5755717406781292,2026-01-01 01:41:56
3,0.0044939328374501,2.890127045908184,5.492743912175649,0.5797091812436166,0.579691762392564,2026-01-01 01:41:57
3,0.0056824535499313,2.890127045908184,5.566651896207585,0.5906136846078864,0.5905863477661475,2026-01-01 01:41:58
3,0.0048520356747442,2.7796711576846307,5.456196007984032,0.6038951088598632,0.6038756165425766,2026-01-01 01:41:59
3,0.0032931184505988,2.923832335329341,5.703503493013972,0.5691568797646244,0.5691473527604899,2026-01-01 01:42:00
3,0.0034446082444486,2.923832335329341,5.645839021956087,0.5856716148062325,0.5856614850438624,2026-01-01 01:42:01
3,0.0041758835843937,2.7220066866267465,5.387161077844311,0.5933004116315433,0.5932857156871791,2026-01-01 01:42:02
3,0.0036920680124126,2.665154391217565,5.240157285429142,0.5761269012734959,0.5761150709752282,2026-01-01 01:42:03
3,0.0043618749805077,3.013577744510978,5.750203592814371,0.5729090249611565,0.5728924200306699,2026-01-01 01:42:04
3,0.0045177270459081,3.013577744510978,5.750203592814371,0.5615549041789006,0.5615367312560354,2026-01-01 01:42:05
3,0.0037832791448353,2.8170312375249504,5.620661576846308,0.6233172692016983,0.6233057876227163,2026-01-01 01:42:06
3,0.0042429039382173,2.8170312375249504,5.620661576846308,0.6076239112001873,0.607609097387773,2026-01-01 01:42:07
3,0.0045502457974675,2.6168299401197608,5.190614570858283,0.5530726014545523,0.553053883218343,2026-01-01 01:42:08
3,0.0040664302254865,2.6168299401197608,5.190614570858283,0.5621558643933602,0.5621411566653586,2026-01-01 01:42:09
3,0.0045399349738023,2.961192415169661,5.9134508982035925,0.5749926398728069,0.5749747167470349,2026-01-01 01:42:10
3,0.0039288203865706,3.110632734530938,6.06289121756487,0.6282574865826492,0.628245201985274,2026-01-01 01:42:11
3,0.0035544581734967,3.110632734530938,6.022688522954091,0.603832701836373,0.603822240095632,2026-01-01 01:42:12
3,0.004097759266623,2.7699250499001997,5.353455788423153,0.5548093436184943,0.554794210618115,2026-01-01 01:42:13
3,0.0041362265702969,2.687489221556886,5.260867764471057,0.5812311187250941,0.5812164011830565,2026-01-01 01:42:14
3,0.0048155512217752,2.687489221556886,5.260867764471057,0.6086069765496418,0.6085879249305944,2026-01-01 01:42:15
3,0.0037884345566679,3.0992622754491017,5.800964570858284,0.6037753286960853,0.6037634431676663,2026-01-01 01:42:16
3,0.0034842652585454,3.0992622754491017,5.800964570858284,0.5612402667793962,0.5612294512498572,2026-01-01 01:42:17
3,0.0043039757399263,2.67611876247505,5.339648802395209,0.5801213807824986,0.580105414759958,2026-01-01 01:42:18
3,0.0045082093625249,2.8815992015968064,5.580052794411178,0.6032425887768796,0.6032257429541409,2026-01-01 01:42:19
3,0.004420567361371,2.8815992015968064,5.580052794411178,0.5900043821974957,0.5899878215662187,2026-01-01 01:42:20
3,0.0043071483010541,2.516120159680639,4.780465868263473,0.5608219280376525,0.5608053882064461,2026-01-01 01:42:21
3,0.0036710497949413,2.933172355289421,5.607666766467066,0.5395108362676654,0.539498346469791,2026-01-01 01:42:22
3,0.0046458192014408,2.957131536926148,5.672234730538922,0.6066861461335012,0.6066683577328453,2026-01-01 01:42:23
3,0.0042893026447105,2.957131536926148,5.740863572854291,0.6235905537873043,0.6235758018521718,2026-01-01 01:42:24
3,0.0034731612945983,2.783732035928144,5.415993313373253,0.5770617819799002,0.5770513299286637,2026-01-01 01:42:25
3,0.0041413819821294,2.6322612774451097,5.2564007984031935,0.542337419470836,0.5423216070871266,2026-01-01 01:42:26
3,0.0026990563794286,2.550637624750499,4.934373153692615,0.5578931434657538,0.5578866144843062,2026-01-01 01:42:27
3,0.004382496627838,3.147586726546906,6.036495508982036,0.627071556812963,0.6270562423635858,2026-01-01 01:42:28
3,0.005599173820328,3.147586726546906,6.036495508982036,0.6150488094103226,0.6150233224923956,2026-01-01 01:42:29
3,0.0040922072846494,2.624139520958084,5.152848403193612,0.5485751357574251,0.5485598722207238,2026-01-01 01:42:30
3,0.004245679929204,2.5644446107784438,4.917317465069861,0.5576976963224181,0.5576815351840787,2026-01-01 01:42:31
0,0.0166293353365384,0.2017310769230769,0.3992898461538461,0.0670264800097582,0.0649308418916886,2026-01-01 00:30:00
0,0.0155316598557692,0.191508923076923,0.347136,0.0640327945931768,0.0621205789214545,2026-01-01 00:30:01
0,0.0169288125,0.2027741538461538,0.385104,0.0645436388806604,0.0622839997695792,2026-01-01 00:30:02
0,0.0180091712740384,0.2296855384615384,0.4120153846153845,0.0710467572814529,0.0687263520800576,2026-01-01 00:30:03
0,0.0149453365384615,0.2296855384615384,0.4009587692307692,0.0694731748850445,0.067846583881284,2026-01-01 00:30:04
0,0.0129347650240384,0.180660923076923,0.3450498461538461,0.0646137879349,0.0633058721215428,2026-01-01 00:30:05
0,0.017588680889423,0.1860849230769231,0.3542289230769231,0.0688450298865252,0.066560321849031,2026-01-01 00:30:06
0,0.0189438659855769,0.1960984615384615,0.3836436923076922,0.0718166613489638,0.0692731029248168,2026-01-01 00:30:07
0,0.0173670270432692,0.1960984615384615,0.3836436923076922,0.0689602169239686,0.0667375298455012,2026-01-01 00:30:08
0,0.0179635366586538,0.2011052307692307,0.3778024615384615,0.0672985111868098,0.0648567726507754,2026-01-01 00:30:09
0,0.0161047409855769,0.2011052307692307,0.3778024615384615,0.0652817875930062,0.0632641218158117,2026-01-01 00:30:10
0,0.0148200450721153,0.1979759999999999,0.3563150769230769,0.0647507397290596,0.0630319328556637,2026-01-01 00:30:11
0,0.0162805564903846,0.205068923076923,0.3634079999999999,0.072344102119324,0.0704883862193948,2026-01-01 00:30:12
0,0.0173939188701923,0.205068923076923,0.3738387692307692,0.067346497193121,0.0650615268074784,2026-01-01 00:30:13
0,0.0158413233173076,0.2069464615384615,0.3947003076923077,0.0619103801671005,0.0598493746666699,2026-01-01 00:30:14
0,0.0147088106971153,0.2315630769230769,0.4385095384615384,0.0689865052365771,0.0674002135948597,2026-01-01 00:30:15
0,0.0154452800480769,0.2315630769230769,0.4188996923076923,0.0670375761826384,0.0652340397697362,2026-01-01 00:30:16
0,0.015305727764423,0.2027741538461538,0.3830178461538461,0.0630857594339628,0.061200880230281,2026-01-01 00:30:17
0,0.0142575576923076,0.2027741538461538,0.3830178461538461,0.06504178415963,0.0634598750023856,2026-01-01 00:30:18
0,0.0182316400240384,0.2244701538461538,0.4024190769230769,0.0709444944929369,0.068561859666233,2026-01-01 00:30:19
0,0.0187201748798076,0.2244701538461538,0.3911538461538462,0.0727654393649162,0.070316173235172,2026-01-01 00:30:20
0,0.0168819555288461,0.2163341538461538,0.3830178461538461,0.066842311771551,0.0646752983795768,2026-01-01 00:30:21
0,0.0168998834134615,0.2180030769230769,0.4076344615384615,0.0674049048672971,0.0652519359159618,2026-01-01 00:30:22
0,0.0156559326923076,0.2200892307692307,0.4097206153846153,0.0708295393147672,0.069077604265609,2026-01-01 00:30:23
0,0.0153668455528846,0.2200892307692307,0.4218203076923077,0.0710730129351455,0.0693918815527663,2026-01-01 00:30:24
0,0.0146784555288461,0.2424110769230769,0.4441421538461538,0.072679016119453,0.071181334121941,2026-01-01 00:30:25
0,0.0173179290865384,0.2424110769230769,0.4318338461538461,0.0722203003366452,0.0701132021296193,2026-01-01 00:30:26
0,0.016955704326923,0.1986018461538461,0.3809316923076923,0.067928532052474,0.0657783365370541,2026-01-01 00:30:27
0,0.0145315691105769,0.1973501538461538,0.3698750769230769,0.0684426698003989,0.0668822289445482,2026-01-01 00:30:28
0,0.0130959122596153,0.1973501538461538,0.3713353846153846,0.0645755235811608,0.0632336566068222,2026-01-01 00:30:29
0,0.0143571796874999,0.1940123076923077,0.3761335384615384,0.0655815365226353,0.063990697168343,2026-01-01 00:30:30
0,0.014577,0.1940123076923077,0.3788455384615384,0.067248135226802,0.0656492403800854,2026-01-01 00:30:31
0,0.0145761850961538,0.1848332307692307,0.3542289230769231,0.0594889127440167,0.0576755196552913,2026-01-01 00:30:32
0,0.0178068713942307,0.172524923076923,0.3377483076923077,0.0610923192131766,0.0584395995707876,2026-01-01 00:30:33
0,0.0165519194711538,0.2048603076923076,0.3700836923076923,0.0661630496713394,0.064059215602695,2026-01-01 00:30:34
0,0.0130154405048076,0.2048603076923076,0.3757163076923077,0.0662870220118098,0.0649966737276606,2026-01-01 00:30:35
0,0.012927430889423,0.1856676923076923,0.3565236923076923,0.0660799228862723,0.0648030689030611,2026-01-01 00:30:36
0,0.0138751640624999,0.1971415384615384,0.3629907692307692,0.0650888367728895,0.0635927393236567,2026-01-01 00:30:37
0,0.0147440552884615,0.1971415384615384,0.3531858461538461,0.066454053771207,0.0647977939152041,2026-01-01 00:30:38
0,0.0167348653846153,0.2052775384615384,0.4036707692307692,0.0718308288795327,0.0698542214764398,2026-01-01 00:30:39
0,0.0151645456730769,0.2052775384615384,0.4036707692307692,0.0684003129120742,0.0666981211204546,2026-01-01 00:30:40
0,0.0124751592548076,0.1708559999999999,0.3342018461538462,0.0650687826052926,0.0638617011306622,2026-01-01 00:30:41
0,0.0138065084134615,0.2086153846153846,0.3794713846153846,0.0687800041051477,0.0673800362877103,2026-01-01 00:30:42
0,0.0148827926682692,0.2086153846153846,0.3717526153846154,0.0650598258496964,0.0633346936677374,2026-01-01 00:30:43
0,0.01424859375,0.2004793846153846,0.3800972307692307,0.0619918778575207,0.0603321680072019,2026-01-01 00:30:44
0,0.0155053792067307,0.2004793846153846,0.3800972307692307,0.0626269404206787,0.0606771528840199,2026-01-01 00:30:45
0,0.0170394356971153,0.2269735384615384,0.4120153846153846,0.0662146330785811,0.0639846486655589,2026-01-01 00:30:46
0,0.0154471135817307,0.2269735384615384,0.4120153846153846,0.0687403164795733,0.0669822199669809,2026-01-01 00:30:47
0,0.0126570865384615,0.1662664615384615,0.332532923076923,0.0646079997158844,0.0633560714347537,2026-01-01 00:30:48
0,0.0135964669471153,0.1988104615384615,0.3529772307692307,0.0641342940953634,0.0626765009047775,2026-01-01 00:30:49
0,0.0157836688701923,0.2641070769230769,0.4752258461538461,0.0689647527628759,0.0671342901998727,2026-01-01 00:30:50
0,0.016362454326923,0.2641070769230769,0.4752258461538461,0.0711298723149211,0.0692223144942173,2026-01-01 00:30:51
0,0.0168414140624999,0.1948467692307692,0.370500923076923,0.0682907427741353,0.0661815104165698,2026-01-01 00:30:52
0,0.0169589639423076,0.1875452307692307,0.3631993846153846,0.0687999018787465,0.0666769828391226,2026-01-01 00:30:53
0,0.0154420204326923,0.1908830769230769,0.3757163076923077,0.0695177304181858,0.0677809622788868,2026-01-01 00:30:54
0,0.0157046231971153,0.1908830769230769,0.3730043076923076,0.0686398854504687,0.0668191490883422,2026-01-01 00:30:55
0,0.0186439813701923,0.1908830769230769,0.3769679999999999,0.0691128276556283,0.0665506191197685,2026-01-01 00:30:56
0,0.0183473563701923,0.2630639999999999,0.449148923076923,0.0706689134929132,0.0682456580926143,2026-01-01 00:30:57
0,0.018330243389423,0.2630639999999999,0.4562418461538461,0.0690996112916824,0.0666240081197921,2026-01-01 00:30:58
0,0.0184345510817307,0.1965156923076922,0.3896935384615384,0.0640342511280887,0.0613233450159903,2026-01-01 00:30:59
0,0.0183720072115384,0.2232184615384615,0.438300923076923,0.0664538676632989,0.0638638072653864,2026-01-01 00:31:00
0,0.0172608858173076,0.2232184615384615,0.438300923076923,0.0682932467314234,0.0660759363907992,2026-01-01 00:31:01
0,0.0169779104567307,0.214248,0.3990812307692307,0.0667448801947251,0.0645494352317,2026-01-01 00:31:02
0,0.0197748641826923,0.2234270769230769,0.4063827692307692,0.0705860444415927,0.0677594599776782,2026-01-01 00:31:03
0,0.0198111274038461,0.2234270769230769,0.4063827692307692,0.067566423576125,0.0645967555366128,2026-01-01 00:31:04
0,0.0175440649038461,0.1919261538461538,0.3684147692307692,0.0651901647859346,0.06278505691219,2026-01-01 00:31:05
0,0.0174648155048076,0.207780923076923,0.3997070769230769,0.0729832112349042,0.0708627500280766,2026-01-01 00:31:06
0,0.0175793094951923,0.207780923076923,0.3928227692307692,0.0705864324986551,0.0683623604811847,2026-01-01 00:31:07
0,0.0170526778846153,0.1879624615384615,0.3692492307692308,0.0639765195656016,0.0616619917995791,2026-01-01 00:31:08
0,0.018939384014423,0.2209236923076923,0.4145187692307692,0.0682455842160557,0.0655649258227672,2026-01-01 00:31:09
0,0.0197373786057692,0.2705741538461538,0.491497846153846,0.0713366182744739,0.06855179788022,2026-01-01 00:31:10
0,0.0193885997596153,0.2705741538461538,0.5013027692307692,0.0715616778149301,0.0688850922264702,2026-01-01 00:31:11
0,0.0167246790865384,0.2307286153846153,0.4191083076923076,0.067147008520253,0.0650308070276791,2026-01-01 00:31:12
0,0.0169665018028846,0.214248,0.3876073846153846,0.0646208630726376,0.062353779042054,2026-01-01 00:31:13
0,0.0181919134615384,0.214248,0.3919883076923077,0.0668895893841598,0.0643682487923153,2026-01-01 00:31:14
0,0.0164343695913461,0.199644923076923,0.3773852307692308,0.0637758746720113,0.0616220227379395,2026-01-01 00:31:15
0,0.0179867614182692,0.1958898461538461,0.3556892307692307,0.0622866280316421,0.0596330482638143,2026-01-01 00:31:16
0,0.0203617986778846,0.1906744615384615,0.3454670769230769,0.0644361293591994,0.0611343759385567,2026-01-01 00:31:17
0,0.0171981382211538,0.1906744615384615,0.368832,0.0665446258344429,0.064283833653354,2026-01-01 00:31:18
0,0.014230462139423,0.1781575384615384,0.355272,0.0651071301254532,0.0635329232797543,2026-01-01 00:31:19
0,0.015011751201923,0.1771144615384615,0.3327415384615385,0.0622235172235971,0.0603855398380014,2026-01-01 00:31:20
0,0.0165470300480769,0.2232184615384615,0.3890676923076923,0.0675482262052333,0.0654901417013386,2026-01-01 00:31:21
0,0.016704102764423,0.2232184615384615,0.3980381538461538,0.0721894428530911,0.0702302542375813,2026-01-01 00:31:22
0,0.0167780552884615,0.1748196923076923,0.3490135384615385,0.0662032882352457,0.0640419568243846,2026-01-01 00:31:23
0,0.0171197037259615,0.1950553846153846,0.3675803076923077,0.0621870612242526,0.0597841645257692,2026-01-01 00:31:24
0,0.0146377103365384,0.2165427692307692,0.425784,0.0643266952880409,0.0626391344351442,2026-01-01 00:31:25
