Mean,RMS,Std,Peak,Peak_to_Peak,Skewness,Kurtosis,Crest_Factor,Shape_Factor,Impulse_Factor,Spectral_Energy,Dominant_Frequency,Amp_BPFO,Amp_BPFI,Amp_BSF,BPFO_BPFI_Ratio,Band_0_500,Band_500_1000,Band_1000_2000,Wavelet_D1,Wavelet_D2,Wavelet_D3,Wavelet_D4,Label,Source_File
0.010558709134615384,0.07252896352143288,0.0717562834245471,0.21925476923076925,0.421403076923077,0.08260419112081219,-0.10576516661866409,3.022996036141861,1.2544481166851094,3.7921916842847083,2816.44153111448,1031.25,6.463504740522902,7.075090037103337,5.049798294602144,0.9135579486093963,128.10729305444167,85.49798533102894,165.34349837032548,0.03958559235336524,0.5931871682863301,3.329329147484169,0.42607810313612804,0,97.mat
0.011797770432692308,0.07736148358522255,0.07645660046931296,0.2492953846153846,0.46855015384615384,-0.0694073311519903,-0.15306902134625133,3.2224741959706233,1.2438437681219232,4.008254446591765,3210.7271222414147,1066.40625,5.19850659303351,13.314326332266123,4.0091892560857945,0.3904445830229786,149.92367236319427,75.8586109011125,172.7779343354797,0.03444060828068167,0.6269331090970025,3.5965315686837425,0.34990999329552397,0,97.mat
0.010922359975961537,0.07345043895379759,0.07263380091294314,0.2492953846153846,0.4485230769230769,-0.12292413525534575,-0.24875088037395976,3.3940625565518876,1.2309965069840774,4.178079151600821,2891.0625581670333,1066.40625,5.291588207324694,13.733299732454338,8.154020139419977,0.3853107636484252,142.24129041603547,91.36312075737399,163.96576979429585,0.03572603076335373,0.6104104494435956,3.0686557174611204,0.4159347753963292,0,97.mat
0.010184057091346153,0.07157809633287228,0.0708499037105778,0.24741784615384615,0.43579753846153846,-0.03993908375281315,-0.022728832045212144,3.4566139479769786,1.25183044565301,4.327094578946432,2740.5223026547383,1031.25,3.5013350356357487,12.038368015517085,2.5630987831247145,0.2908479813146297,135.7489267700968,93.28046310862112,143.16901708228826,0.04004534106764657,0.5284993276390719,2.9877521468558887,0.4890006583320802,0,97.mat
0.00964703545673077,0.07392548327002989,0.07329332700597,0.24741784615384615,0.4629175384615385,-0.17104518322077514,0.10201913274452279,3.3468546326588813,1.2619056142737117,4.2234146511102235,2914.012893741798,1066.40625,3.0088326131120424,11.228885422027982,2.5123161640408296,0.267954698977473,127.810141660091,83.02850402443872,176.0637926101893,0.037601241257540795,0.6030884424881922,3.553153361949566,0.3559357413498231,0,97.mat
0.01226735877403846,0.07405399464030796,0.07303085670383294,0.2154996923076923,0.41389292307692305,-0.22739089984209648,-0.21097336184840243,2.9100346761090825,1.2324349924786973,3.586428564163245,2954.091392439497,1066.40625,2.9322056466012025,11.891608518270216,9.894497361371982,0.2465777142004107,136.2103668365353,73.79664746930592,169.79131829168173,0.03540198843906946,0.6085365050255629,3.3844415337824376,0.3675020084589866,0,97.mat
0.011965640625,0.0723588967583108,0.07136268902243827,0.2207150769230769,0.4243236923076923,-0.08765575663726864,-0.08259763162678624,3.0502825058305856,1.2530785394205546,3.8222435472262597,2820.1378085312376,1031.25,2.802298560330883,4.807158370079558,3.7769209384646714,0.5829428416115413,135.31952498496247,88.75394184562396,166.93325542654713,0.036452681754331334,0.5802840623755491,3.302186777197985,0.4267178215902938,0,97.mat
0.008911177283653846,0.07006544505139728,0.06949645681378053,0.2207150769230769,0.4243236923076923,-0.083317732011697,-0.012067858059715775,3.1501273810673567,1.2512599575246426,3.941628253031554,2615.4489463523714,1031.25,4.538142611364067,4.94023725052718,2.9752325617797686,0.9186082330114398,126.51881585074891,87.28348170786707,167.9385020369953,0.03692189157640691,0.5983094927955128,3.1337804867291945,0.4554354492769278,0,97.mat
0.010067118389423077,0.07186395937078874,0.07115533559600232,0.22467876923076924,0.40450523076923073,-0.0794872792038894,-0.329761091924468,3.126445734384302,1.2272788411192221,3.8370206977173016,2760.7828908179163,1031.25,4.915557474326814,13.641524731846324,6.627332977570816,0.3603378339996979,134.8343959378293,81.42662384186853,154.444090598229,0.03681151765771715,0.5961633196106035,3.075894724803039,0.422426273655349,0,97.mat
0.011217558894230768,0.07504622403572327,0.07420311391359823,0.22467876923076924,0.41264123076923076,-0.05023105703650777,-0.2981655950544342,2.993871738620965,1.2401142124474902,3.712742893308736,3018.7262118968897,1031.25,4.6622672815621655,12.661198537196482,5.972170063729975,0.3682326967597266,137.10035994439522,70.32531128403171,159.3370217570577,0.0373906865072906,0.6110157770009921,3.472431037550897,0.3438576803877093,0,97.mat
0.010477829927884616,0.06910701682584539,0.06830808776836023,0.19150892307692308,0.3794713846153846,-0.03388952363555831,-0.054008365212831144,2.771193604833779,1.265422801994065,3.506731576296794,2561.4427206085875,1031.25,3.6606112452712765,5.719867747403635,4.861646753307955,0.6399817979940013,129.20388904746167,82.17726058107024,154.35588112931637,0.04019646878665217,0.5950418429196238,2.8358672526781286,0.40681215816081934,0,97.mat
0.01109043389423077,0.0715396104910372,0.07067473484383947,0.208824,0.4059655384615385,-0.14509988820650463,-0.13217734758667765,2.918998280346556,1.2475879395678895,3.641707050179772,2747.7421766333287,1066.40625,6.474903319063413,11.258998900184345,9.532512105667644,0.5750869483571402,137.6209055259252,82.06005108937987,160.8031321129151,0.03682499775265285,0.6021289882313234,3.0830686019840936,0.40133219241656304,0,97.mat
0.01318799639423077,0.07605890121182107,0.0749068301602418,0.208824,0.40805169230769234,-0.23094578050899897,-0.15939398205709265,2.74555636056894,1.2391194889550474,3.402072394405465,3124.16844739123,1066.40625,1.0351463247600539,9.407495272237904,4.823965423305061,0.11003421153076039,130.11341667805598,82.00985276534207,172.74626717861713,0.03441872265370934,0.626424318773721,3.6700765596283667,0.3234735709395641,0,97.mat
0.012146345552884616,0.07176347821744536,0.07072809269007382,0.20548615384615385,0.40471384615384615,-0.14187695880345694,-0.20715095223147673,2.8633806352518896,1.2453464087024166,3.5659007908589855,2777.4243843466725,1031.25,2.46961438964056,7.898797051504082,2.4769004462521846,0.31265702530872064,125.92741061714393,98.36710034829612,168.12915831491156,0.03794584611948472,0.5824156816426617,3.4301328720084436,0.40380314618638985,0,97.mat
0.00994610516826923,0.06937648531228627,0.06865982599939793,0.19046584615384615,0.3707095384615384,-0.08205740645294042,-0.3699572696798801,2.745394859605485,1.2367424276205334,3.3953463034454208,2575.312125298853,1031.25,4.215446397969215,8.531341380234366,6.8383735515099975,0.4941129665418935,145.99908335128512,105.34681557142716,154.82386423333864,0.038014383131582924,0.5277431702942503,2.8750294750447116,0.45981605297161743,0,97.mat
0.01131392127403846,0.07304501461900872,0.07216349039574,0.19046584615384615,0.3707095384615384,-0.056374705126771466,-0.4100524476458145,2.6075132868038424,1.2366322355883022,3.224534985186437,2864.4880146615137,1042.96875,1.2265848795311767,15.155976676500394,6.217842100393654,0.080930771121667,128.07830682366637,87.46840606939901,151.6699833995381,0.03980957530370371,0.5814837112752229,3.1422911725752014,0.4216156778596381,0,97.mat
0.011931618389423075,0.07388620487741605,0.07291644364474094,0.23677846153846152,0.4526953846153846,-0.12427895897404928,-0.0635615335482469,3.204636940431554,1.2467538760680692,3.9953935268739578,2936.8150871660446,1066.40625,3.626617792160245,12.357843364026222,7.549738891894876,0.29346688457933995,130.41048115766154,93.8420156944325,188.08271854667086,0.03952658597717486,0.5965168687362786,3.5423416641960292,0.39230781754174215,0,97.mat
0.010887930288461538,0.0714363850274076,0.07060177108130947,0.23677846153846152,0.4526953846153846,-0.03262680997699586,0.1318649155644831,3.314535883186391,1.262482247639285,4.184542711686217,2737.6765713296777,1031.25,1.1381539952699475,16.465508911342873,6.52213607327254,0.06912352368810709,133.88088730350654,93.27424399630767,155.55777682750468,0.03518919795448364,0.5765307688828267,2.7840510029488357,0.4604503577620014,0,97.mat
0.010841684495192308,0.07198112848591219,0.07115996581935734,0.19818461538461538,0.3828092307692308,-0.02171727089608181,-0.32458747148536427,2.753285750770122,1.237798165484694,3.408012051358406,2778.108406150297,1031.25,1.5472021177356527,13.282343326234823,4.807709211597191,0.11648562905911887,137.15916111483733,88.4213926731209,167.72715600338847,0.038459337706997755,0.629472946424507,3.006931168456079,0.4792040651253806,0,97.mat
0.0131071171875,0.07473163536624194,0.0735732342876544,0.21967199999999998,0.39949846153846147,-0.1112774529330897,-0.35902709934536814,2.9394780259182047,1.2311317085025186,3.6188846041542906,3018.1234840716957,1031.25,2.335212941633897,3.2040151679388202,8.226161828523097,0.7288395401499195,123.87871456595592,75.42956546174301,159.54860342537205,0.03875970930924782,0.6080911879238661,3.5159953565818247,0.4562532783465896,0,97.mat
0.013265819711538462,0.07289344943627099,0.0716761675740211,0.21967199999999998,0.4061741538461538,-0.07140773514511008,-0.2593787689564504,3.0136041262809763,1.2452892014556427,3.752808675919867,2878.043931532084,1066.40625,2.0057435288820673,3.21283522879487,6.123490872472878,0.6242908166922768,133.27204026601223,97.34976069753365,159.12004877564564,0.037421316091187165,0.5773499499783332,3.0643496234097656,0.5790939145553025,0,97.mat
0.01132594110576923,0.0686560277138039,0.06771538377287141,0.1940123076923077,0.3805144615384615,-0.11211563427826486,-0.32191640066959604,2.8258597846799085,1.2401537441712474,3.5045005924737436,2538.563577236032,1066.40625,5.54230519247064,9.953794221639482,8.210454530660241,0.5568032721051944,139.64754049914487,82.000599117762,136.40311309050827,0.03984502888615188,0.5686608405325966,2.5145525456397593,0.486524593412734,0,97.mat
0.010073026442307693,0.07283501336319548,0.07213510456018923,0.1869193846153846,0.37216984615384613,-0.13680008112662945,-0.37845602587611493,2.5663396762667103,1.2362792039219075,3.172712371968214,2834.5132813281607,1031.25,3.1153105102942646,9.090173279406493,3.522643298423339,0.3427118949813536,135.79849527186664,88.19961745982806,168.66607750156797,0.039680852106094094,0.643382638857487,3.265014080626517,0.44937957519835825,0,97.mat
0.012251875600961536,0.07583296425320023,0.07483668894122526,0.206112,0.39303138461538456,-0.049410562859533005,-0.3669458710274589,2.717973667913184,1.240788157849093,3.372429540492342,3093.690406274758,1066.40625,2.961392756673352,13.810112062145382,5.009277578038678,0.21443654789672312,137.04764775149488,86.56036444544559,167.5259161549174,0.036917991174331755,0.6015864219677894,3.48310482746763,0.39232797181864315,0,97.mat
0.013614598557692306,0.07565844390992034,0.07442340250877706,0.21049292307692305,0.41660492307692304,0.009714471975549584,-0.41118286441857466,2.782147136511794,1.2334960866264697,3.4317676053063364,3098.3098610302636,1031.25,1.277549192251736,19.071935057031855,6.86716300525545,0.06698581913326626,153.9396531242161,97.28867897355461,156.85926325615057,0.03590362819709805,0.5794195327338318,2.967598279920943,0.40196864172259444,0,97.mat
0.01136301923076923,0.07384383081352142,0.07296432788134996,0.21049292307692305,0.4153532307692307,-0.15132742769401333,-0.34808050396204404,2.850514670731032,1.2258492907129361,3.4943013872824547,2926.5910918812624,1031.25,5.305467904676583,9.161210873131484,15.077845578870773,0.5791229978382834,155.4519905120403,88.61935681144942,150.5954237719819,0.036733191204776514,0.5661202537960544,2.834839337127774,0.39322781801911555,0,97.mat
0.011901874399038462,0.07423684636441331,0.07327656340142473,0.2482523076923077,0.4345458461538461,-0.131802595586161,-0.24621424376415746,3.344057834484085,1.2308458676421095,4.116019766730957,2963.6762609340353,1066.40625,1.9614019081768779,3.628603730059385,7.287372567829772,0.5405390210919444,144.46623697342235,81.69428650809431,165.3240378489783,0.0376745358719957,0.5899278732443566,3.225844204453401,0.3967148142294406,0,97.mat
0.012098469951923076,0.07482660389597426,0.07384204544449893,0.2482523076923077,0.42286338461538464,-0.02437123253346755,-0.3781991749460971,3.3177011218821852,1.22726335784067,4.071693019152889,3012.2408326552,1031.25,3.1036071365294653,7.635774182818903,3.666088606294363,0.4064561185574119,153.56401479275416,93.58606407723192,164.59413170274826,0.038802801473326584,0.591129782333637,3.143324574604514,0.4408919904389138,0,97.mat
0.010864501802884615,0.0681936496188005,0.06732262954539764,0.19463815384615382,0.36820615384615385,-0.042998833552754454,-0.2957418039416213,2.854197640603964,1.24034168412403,3.5401803083695538,2500.0205471314116,1031.25,4.671422647293723,7.719250645164428,7.543770433806952,0.6051653019221553,136.60198069493157,86.48759741935994,145.7273836486164,0.039221376793196185,0.5507870143315998,2.529949616929627,0.3636387659264339,0,97.mat
0.010641014423076921,0.07255343686132168,0.07176886520238188,0.23823876923076923,0.4577021538461538,-0.08116899345634832,0.09488608257023445,3.283631755255616,1.2634995289881004,4.14886717613584,2819.2182887321565,1031.25,0.6806160994232046,7.5730398387910745,6.245725616418353,0.08987356648210304,131.2894303929174,93.93059763630527,168.4379487897363,0.03654899377528355,0.6418346234026684,3.142489668934326,0.4839572783050207,0,97.mat
0.013106302283653844,0.07924622387484445,0.07815490284602404,0.23823876923076923,0.45791076923076923,-0.011745136654328416,-0.1899704817500636,3.0063106805824047,1.249407919238472,3.7561083720108566,3382.568936557111,1066.40625,3.1271250337548784,14.48836424938117,3.394006022514741,0.21583699718817081,148.00593636141463,88.98031674883539,173.9956885568894,0.03928495044301038,0.6653292047627125,3.6925369622863657,0.5347879488147853,0,97.mat
0.013602986177884614,0.07468805234337365,0.07343884482949607,0.21967199999999998,0.41848246153846147,0.025395090828700426,-0.3506330739602066,2.9411933114826945,1.234415793152356,3.630655474408315,3021.652091308809,1031.25,3.7855115015293026,5.689634934258776,7.405779270720142,0.6653346911127374,148.1762414290531,88.62596864357513,149.51680560244932,0.043201715031187346,0.6215011594256823,3.039724268691856,0.48796860351682586,0,97.mat
0.013245243389423077,0.06960913683314106,0.06833736502243776,0.19881046153846152,0.3928227692307692,-0.14530765836087842,-0.2868846757924022,2.8560972105576727,1.2301674768918174,3.5134778992694895,2632.380880962039,1031.25,1.9417777092811077,2.8952350229695303,6.92247813238964,0.6706805125925499,133.07374712044776,90.71207245824588,154.34664926041341,0.03954730314881672,0.575250858910599,2.541085157835832,0.48576489059707173,0,97.mat
0.013782061298076922,0.07351714368303076,0.07221374662546903,0.21716861538461538,0.4047138461538461,-0.1257144669699172,-0.29654956361247464,2.9539860297203338,1.228360763866596,3.628560535918523,2933.238645375092,1031.25,3.7974685180797096,9.605958498897925,11.60948336399132,0.3953242686313278,141.5257266156984,96.53946058073257,160.56375625102436,0.0385090055361443,0.5832316694077216,3.0362153661448548,0.5240563083475179,0,97.mat
0.012805602764423076,0.07572929024292949,0.07463874287886724,0.21716861538461538,0.4063827692307692,-0.09636098234569578,-0.42336868877232803,2.867696431433166,1.2231981449944502,3.5077609553362534,3092.7262154181667,1031.25,1.1597399751617192,9.705515478582573,6.086908168560694,0.11949287780962786,147.80202512660094,101.81660242682774,153.92060436258856,0.03864759974346725,0.5869675052555721,3.2753513616995713,0.48127525898386786,0,97.mat
0.012070152043269231,0.07174941556071635,0.07072686945536842,0.20861538461538462,0.40617415384615385,-0.06575911374566126,-0.3006961082059876,2.907555176374203,1.234245989270371,3.588638315022166,2775.4029318665016,1066.40625,3.873490873195536,11.524767142350697,8.125194128880267,0.3361014435564087,138.71879103498318,86.4617604686239,159.8978927414108,0.034443007513285204,0.5672791017792925,3.079336867763118,0.35298385384794034,0,97.mat
0.011193315504807691,0.07229720610042373,0.07142545553188286,0.20861538461538462,0.41493599999999997,-0.021802342561710254,-0.20969190777912328,2.885524847607658,1.2389624708625233,3.57505699492719,2806.0768683912615,1031.25,6.58633860258603,15.792578873072452,5.371312712113699,0.41705275975010253,148.42362682908376,68.58582921136254,171.7724891201263,0.0347666016687798,0.5736617025746811,2.998941766925033,0.38477528735477734,0,97.mat
0.012370240384615384,0.07561160333053715,0.07459283954268886,0.20632061538461538,0.4022104615384615,-0.058343834656114854,-0.4294132020532695,2.7286898610347143,1.2286027199038636,3.352475785041346,3077.6421734961777,1066.40625,1.2754605807994832,14.052160461647823,2.3423473486069923,0.09076615544496257,145.814222201108,73.37310398147318,162.97492559623262,0.04204639941269153,0.6131023167379973,3.224754567508193,0.41134376011932927,0,97.mat
0.013751094951923077,0.07340926710839218,0.0721098320967014,0.19588984615384614,0.390528,-0.1586395802888367,-0.42897702719218866,2.6684620875536833,1.2278874445814731,3.2765710936488355,2924.483820695928,1066.40625,7.944755226387225,4.24130897972556,6.024625893582883,1.8731847324410922,154.43179549141294,84.34190262772812,168.4437988280958,0.04167715259480672,0.602113166803605,3.1985916818488844,0.33283796574598545,0,97.mat
0.010457457331730771,0.07138260153177493,0.07061244499094467,0.21842030769230766,0.4266184615384615,-0.1925327034615439,-0.010939903806635343,3.059853563827889,1.2486071788263184,3.8205551259527972,2728.8320973686587,1031.25,5.376617502635503,10.017930184316809,6.262479580616161,0.5366994382784444,148.81215653059346,87.58035123379956,154.75867752427382,0.038707966088855135,0.5662309533511575,2.7983348878019387,0.3999445913111164,0,97.mat
0.008959867788461539,0.07626229312795331,0.07573412785757266,0.21842030769230766,0.4266184615384615,-0.15029856391748703,-0.1694000117284964,2.8640668767439346,1.235225729000686,3.537769095732745,3091.3142403387224,1066.40625,3.4935251377125045,3.072905394118664,8.123835676829307,1.13688014749783,146.139329674346,89.73756533114047,170.91886698656887,0.0415786637186835,0.6675893792515312,3.4850977917295074,0.4206216099806873,0,97.mat
0.011171516826923076,0.07552518182406734,0.07469437931560986,0.2073636923076923,0.4063827692307692,-0.14327791701668327,-0.40707653522901444,2.7456232120134065,1.2187904019599354,3.3463392182003484,3055.998249012838,1066.40625,5.951039937917383,10.408023702439605,10.73174934079729,0.5717742491807046,146.36702686529466,76.30564238463757,165.49569708880387,0.03917628580276473,0.6426582479611946,3.3932190868713645,0.3967627348341914,0,97.mat
0.009831203725961538,0.07484852688368632,0.07420006340938363,0.1990190769230769,0.3826006153846154,-0.06166400414326349,-0.5718006381894676,2.6589578340312574,1.2190404862341149,3.241377250873473,2987.8912929690796,1031.25,8.146273928115303,8.659049977032383,7.960124525625654,0.9407814886994313,146.06534169446797,95.38895672522747,153.7196389673561,0.037285077513884685,0.5888271709100044,3.2455216496994463,0.468976061211212,0,97.mat
0.008329947115384614,0.07593327651564159,0.07547499230510582,0.2090326153846154,0.409512,-0.12449352506700173,-0.42390522547842524,2.7528459850083844,1.2296044906652066,3.3849117852759933,3059.3501572455034,1031.25,3.4174951538161555,14.41023802051384,3.7723363764558444,0.23715743965860564,138.42760528567828,103.16424470504282,170.82249581042953,0.04087591873100059,0.6223510397389931,3.4097835325554673,0.5180383503036484,0,97.mat
0.009856465745192307,0.07696086834903886,0.07632709440331095,0.2090326153846154,0.4101378461538462,-0.19122823182244786,-0.35222678534219787,2.716089616304673,1.2242215791217457,3.3250955191086833,3156.2781649907456,1066.40625,6.58699243469648,10.71278397088183,4.325571209992609,0.6148721427222309,148.46635966881195,86.83726980421507,170.6617105152545,0.03957436055569005,0.6180793516028236,3.424440176093981,0.5566701231858848,0,97.mat
0.011242413461538462,0.07539222818009864,0.07454928711610781,0.28663753846153844,0.4877427692307692,-0.2637811094339973,0.15081612640737063,3.8019507498413803,1.2477472667375311,4.743873656385289,3046.310188652044,1031.25,10.430119630609036,14.080609676412895,4.869278150979643,0.7407434671015013,161.03779792767023,81.81100321643024,172.31373301295113,0.032896545391243884,0.5647446542144008,3.2023382708212726,0.35757897470246114,0,97.mat
0.008785885817307692,0.06989505640770802,0.06934065993803287,0.28663753846153844,0.5182006153846154,-0.1210441927073012,0.4570697130644108,4.100970128553013,1.2636879588838859,5.182346571194944,2601.784252732386,1042.96875,4.10144222426036,9.981404921474514,6.8857799596917015,0.4109083096545161,138.89542746381105,73.61280565830128,153.83630413953665,0.037458792428285106,0.5755947116625518,2.83047423229973,0.23966835432586164,0,97.mat
0.006199381009615384,0.07077979795287113,0.07050778306929584,0.23156307692307693,0.4485230769230769,0.01873227808817701,-0.22660205633674613,3.271598445043085,1.2378381201759012,4.049709269182534,2646.7147533252896,1031.25,4.107034169978398,2.9084899192532605,4.848805163173957,1.412084718874617,131.95840005431504,84.83263566802619,169.18969079070695,0.04101900695270547,0.6089880643599344,3.1336900502826928,0.36592092780834196,0,97.mat
0.008383730769230768,0.07165771445819899,0.07116558929540198,0.21696000000000001,0.4153532307692308,-0.05126060205053809,-0.4395788142467665,3.027727044330476,1.2281621062819845,3.7185396240118442,2728.978967679631,1066.40625,5.520152611740583,3.010858846547823,2.6436614599216584,1.8334146145940566,129.74144712203014,92.85572826983082,158.60113491664097,0.03512016551528932,0.5764619504623207,3.2250088217204356,0.4546944101207261,0,97.mat
0.010599046875,0.06879205553064188,0.06797063417000367,0.20110523076923076,0.3761335384615384,-0.07960162293389263,-0.4666477636857729,2.923378713108128,1.2188212741237172,3.5630761678566016,2540.0068102181904,1066.40625,0.39718112428265095,7.386725329127825,5.409113615729842,0.05376958077978885,115.32341745852938,87.9143353321194,169.54539866335168,0.03843936025722358,0.5440280558136765,3.0530689065844276,0.45199102570669675,0,97.mat
0.009718746995192307,0.069745113739543,0.06906465700620854,0.20527753846153846,0.4063827692307692,-0.1706722689257893,-0.22308337365865683,2.943253332815965,1.227567463559348,3.6130420283774916,2599.8530652603877,1031.25,3.827108721620884,12.489806674040024,3.2208538244621976,0.30641857168017683,137.15181722083966,92.7599519856562,146.97741300071593,0.043838674820861866,0.5397368380379329,2.6917862881633887,0.4413371056187351,0,97.mat
0.008322816706730768,0.07551273684420591,0.07505267582017616,0.2207150769230769,0.42599261538461536,-0.17921705810976216,-0.384885832805399,2.922885411747758,1.2216782070637635,3.5708254092768312,3025.896624094682,1031.25,4.1433539826895505,8.134774010487778,4.246104599296059,0.5093385479851955,140.86438343514425,96.96403673686905,170.90452886828677,0.03819444041776873,0.6460480550705304,3.5075006884431765,0.46161845703539267,0,97.mat
0.010753674879807693,0.07568244521669593,0.07491455793474038,0.2207150769230769,0.42599261538461536,-0.08344364584930841,-0.47752203371763136,2.916331208526889,1.2154820078626702,3.544748112932831,3063.654207108632,1066.40625,3.866131963961836,10.736730420923893,1.8126317061994146,0.36008466380300125,128.98445839302585,90.01531294166651,175.23550187990182,0.03819969829425991,0.6668472800694198,3.695255294169594,0.4335498557156483,0,97.mat
0.010310570913461539,0.06957158322672997,0.0688033234670557,0.22029784615384615,0.40054153846153845,0.1468240544112331,-0.34572737000045706,3.1664917763321205,1.2285704986570996,3.890258380641958,2593.397433242027,1031.25,6.027145132941478,6.500159776882831,3.570775504874238,0.9272303050728719,140.62001705942288,75.38733527059375,149.34836791624363,0.04313869418904562,0.6242501913966453,2.7328669486427453,0.38233737862688755,0,97.mat
0.008036378004807693,0.07086488499688975,0.07040773078424167,0.22029784615384615,0.42891323076923077,-0.06603747462640408,-0.12791709927362005,3.1087025141367968,1.2411259174886953,3.8582912600574457,2666.74508830793,1031.25,5.13864994820327,4.527915688956958,4.065685200666252,1.134881985708307,126.42448653368304,82.3402304402185,161.75163485687938,0.039226941792883704,0.635254493646582,3.2425161048495332,0.37680280746239564,0,97.mat
0.01117762860576923,0.07544013340281855,0.07460746843705761,0.20861538461538462,0.3969950769230769,-0.1651514872419008,-0.35086168319297784,2.7653103885894037,1.22923461804362,3.39921525928975,3049.3392812552065,1066.40625,6.9062831883590245,6.637193631668046,3.793775806702174,1.0405426708371248,142.3245590493525,87.826671212738,170.45305301666667,0.03766931376249759,0.631143840378212,3.57223813490548,0.5565970468564033,0,97.mat
